ride_id,rider_id,driver_id,request_time,pickup_time,dropoff_time,pickup_city,dropoff_city,distance_km,status,fare
15259,4709,681,3/4/2021 7:11,3/4/2021 7:21,3/4/2021 7:34,New York,Boston,8.11,completed,26.55
15260,1415,1732,8/28/2023 10:05,8/28/2023 10:11,8/28/2023 10:26,Chicago,Calgary,10.07,completed,31.62
15261,11,1497,12/12/2023 21:37,12/12/2023 21:40,12/12/2023 22:35,San Francisco,Vancouver,7.89,completed,22.52
15262,2741,1014,12/6/2024 16:14,12/6/2024 16:27,12/6/2024 16:56,Boston,Montreal,26.27,completed,65.43
15263,8600,1675,1/21/2023 0:16,1/21/2023 0:17,1/21/2023 0:59,Calgary,Ottawa,26.59,completed,63.53
15264,5823,86,4/20/2023 14:54,4/20/2023 14:58,4/20/2023 15:54,Ottawa,San Francisco,17.71,completed,46.28
15265,2957,1681,3/25/2021 20:28,3/25/2021 20:36,3/25/2021 21:07,Ottawa,Los Angeles,24.78,completed,64.69
15266,3273,1652,9/5/2024 16:21,9/5/2024 16:28,9/5/2024 17:07,Ottawa,Chicago,9.07,completed,28.77
15267,8648,1169,12/4/2023 11:25,12/4/2023 11:34,12/4/2023 12:08,Calgary,Boston,7.79,completed,26.3
15268,6287,1186,1/17/2023 6:44,1/17/2023 6:45,1/17/2023 7:04,Montreal,Vancouver,11.37,completed,28.89
15269,8216,1074,4/10/2021 16:45,4/10/2021 16:49,4/10/2021 17:17,Chicago,Calgary,5.69,completed,21.27
15270,5753,1269,2/16/2021 4:04,2/16/2021 4:19,2/16/2021 4:54,Montreal,Los Angeles,15.24,completed,35.45
15271,5838,650,5/28/2023 17:28,5/28/2023 17:29,5/28/2023 17:37,Ottawa,Los Angeles,6.15,completed,10.58
15272,8343,602,9/26/2023 3:41,9/26/2023 3:51,9/26/2023 4:47,Vancouver,New York,15.15,completed,37.01
15273,7746,1881,4/7/2021 10:56,4/7/2021 11:08,4/7/2021 11:27,San Francisco,New York,29.71,completed,81.11
15274,9526,1617,2/18/2022 14:19,2/18/2022 14:21,2/18/2022 15:03,Toronto,San Francisco,7.11,completed,21.3
15275,8781,1652,8/20/2023 22:15,8/20/2023 22:18,8/20/2023 23:02,Vancouver,New York,1.12,completed,-0.07
15276,2764,1317,12/10/2024 1:21,12/10/2024 1:33,12/10/2024 1:40,Montreal,Calgary,7.47,completed,23.97
15277,6644,1582,11/27/2021 23:17,11/27/2021 23:24,11/27/2021 23:56,Chicago,Toronto,10.04,completed,32.44
15278,1769,472,3/4/2021 14:14,3/4/2021 14:22,3/4/2021 14:31,Montreal,Ottawa,5.72,completed,23.27
15279,1153,724,9/10/2022 22:32,9/10/2022 22:43,9/10/2022 22:49,Los Angeles,Montreal,7.73,completed,29.02
15280,7719,472,5/31/2022 11:27,5/31/2022 11:38,5/31/2022 11:51,Montreal,Ottawa,8.85,completed,24.38
15281,9275,1791,3/5/2021 19:16,3/5/2021 19:18,3/5/2021 19:42,Calgary,Ottawa,7.7,complted,14.89
15282,7993,1783,7/15/2022 13:41,7/15/2022 13:46,7/15/2022 14:23,San Francisco,Toronto,14.09,completed,37.23
15283,9369,585,6/17/2024 22:25,6/17/2024 22:38,6/17/2024 23:14,Los Angeles,Montreal,16.1,complted,48.4
15284,3902,1055,11/30/2024 18:39,11/30/2024 18:54,11/30/2024 19:27,Ottawa,Boston,9.94,completed,19.85
15285,2995,462,6/23/2022 18:38,6/23/2022 18:45,6/23/2022 19:29,Ottawa,Toronto,12.88,completed,37.87
15286,849,932,6/12/2021 15:56,6/12/2021 15:57,6/12/2021 16:33,Chicago,Montreal,7.41,completed,18.22
15287,6195,1934,10/16/2021 2:50,10/16/2021 3:00,10/16/2021 3:15,Toronto,Chicago,27.85,completed,77.22
15288,945,805,8/18/2023 2:49,8/18/2023 2:54,8/18/2023 3:12,Vancouver,Ottawa,19.22,cancelled,54.19
15289,6233,287,11/12/2022 1:53,11/12/2022 1:54,11/12/2022 2:15,Montreal,San Francisco,22.1,completed,57.82
15290,8013,1058,6/9/2024 12:53,6/9/2024 12:56,6/9/2024 13:30,Calgary,Vancouver,9.41,completed,29.18
15291,8887,1394,10/15/2022 20:26,10/15/2022 20:32,10/15/2022 21:21,Calgary,Chicago,7.84,completed,18.87
15292,6164,1926,10/24/2021 18:48,10/24/2021 19:02,10/24/2021 19:09,Montreal,Chicago,6.79,completed,17.04
15293,7430,1758,9/8/2023 10:28,9/8/2023 10:42,9/8/2023 11:19,Ottawa,Chicago,3.37,completed,3.72
15294,9210,1109,6/3/2021 2:24,6/3/2021 2:27,6/3/2021 3:10,Calgary,Los Angeles,28.26,cancelled,70.22
15295,3923,204,2/11/2024 23:39,2/11/2024 23:41,2/12/2024 0:10,Los Angeles,Montreal,8.55,completed,29.95
15296,6026,114,7/18/2021 3:38,7/18/2021 3:41,7/18/2021 4:38,Montreal,Vancouver,18.02,completed,53.49
15297,9619,1166,5/9/2024 23:44,5/9/2024 23:46,5/10/2024 0:19,Ottawa,Toronto,27.41,cancelled,75.13
15298,4301,1770,9/18/2022 19:41,9/18/2022 19:51,9/18/2022 20:14,Calgary,Vancouver,26.44,cancelled,66.63
15299,1440,363,5/19/2022 11:40,5/19/2022 11:47,5/19/2022 12:43,Vancouver,Boston,29.23,completed,73.63
15300,6158,265,12/14/2022 6:33,12/14/2022 6:41,12/14/2022 7:05,Boston,Los Angeles,13.82,completed,34.97
15301,7117,702,8/16/2023 4:43,8/16/2023 4:47,8/16/2023 5:28,Montreal,Chicago,24.97,completed,71.04
15302,8393,464,6/14/2022 21:06,6/14/2022 21:16,6/14/2022 22:15,Chicago,San Francisco,9.73,completed,32.2
15303,6224,1407,6/13/2021 2:13,6/13/2021 2:20,6/13/2021 2:30,Chicago,Montreal,7.94,cancelled,19.29
15304,1420,1058,7/21/2021 18:22,7/21/2021 18:26,7/21/2021 19:10,Chicago,San Francisco,28.08,completed,66.24
15305,6655,611,4/16/2024 20:22,4/16/2024 20:32,4/16/2024 20:47,Chicago,Ottawa,28.16,completed,79.56
15306,6310,908,8/25/2023 22:21,8/25/2023 22:35,8/25/2023 23:28,Boston,Calgary,24.9,completed,63.93
15307,3226,738,3/12/2024 12:06,3/12/2024 12:16,3/12/2024 13:02,San Francisco,New York,3.13,completed,8.1
15308,9221,1735,5/9/2023 14:59,5/9/2023 15:10,5/9/2023 15:59,Montreal,Los Angeles,18.39,cancelled,43.52
15309,1940,1773,1/22/2021 23:35,1/22/2021 23:42,1/22/2021 23:53,Toronto,Montreal,10.55,completed,23.95
15310,9379,587,7/2/2024 20:16,7/2/2024 20:27,7/2/2024 20:49,Ottawa,San Francisco,21.61,completed,63.27
15311,27,1751,10/2/2021 20:36,10/2/2021 20:41,10/2/2021 21:40,Ottawa,Boston,19.27,completed,53.97
15312,2227,1819,4/12/2024 19:13,4/12/2024 19:20,4/12/2024 19:31,Chicago,Calgary,25.32,cancelled,62.24
15313,8635,286,9/10/2021 9:52,9/10/2021 10:00,9/10/2021 10:55,Los Angeles,Boston,13.09,completed,33.55
15314,6778,1447,9/8/2021 16:25,9/8/2021 16:32,9/8/2021 17:32,Toronto,Chicago,10.02,completed,20.23
15315,5336,891,6/20/2023 8:49,6/20/2023 8:50,6/20/2023 9:41,Vancouver,Montreal,9.51,completed,20.71
15316,6364,1919,12/7/2024 23:24,12/7/2024 23:35,12/8/2024 0:08,Chicago,Chicago,9.03,completed,32.12
15317,4891,1067,4/30/2022 5:05,4/30/2022 5:12,4/30/2022 5:44,Boston,New York,15.92,completed,47.24
15318,8207,460,3/2/2021 16:07,3/2/2021 16:18,3/2/2021 17:07,Toronto,Boston,2.95,completed,7.56
15319,4403,300,11/5/2023 18:46,11/5/2023 18:50,11/5/2023 19:10,San Francisco,Los Angeles,14,completed,43.88
15320,3981,1428,1/23/2023 12:31,1/23/2023 12:44,1/23/2023 13:12,New York,Chicago,16.41,completed,39.22
15321,1663,1739,8/26/2023 3:32,8/26/2023 3:33,8/26/2023 3:53,Chicago,San Francisco,14.08,cancelled,36.09
15322,1581,1883,7/25/2024 15:38,7/25/2024 15:42,7/25/2024 16:01,Chicago,Chicago,7.11,completed,20.49
15323,5364,965,1/20/2023 21:18,1/20/2023 21:27,1/20/2023 21:45,Boston,Vancouver,18.36,completed,52.28
15324,7833,8,4/9/2023 17:05,4/9/2023 17:12,4/9/2023 17:29,Calgary,Chicago,17.95,completed,52.82
15325,8885,1118,6/28/2022 21:13,6/28/2022 21:16,6/28/2022 21:39,Ottawa,Montreal,26.1,completed,69.6
15326,2897,181,5/8/2021 0:54,5/8/2021 0:56,5/8/2021 1:13,Chicago,New York,21.78,completed,62.09
15327,5307,518,8/26/2021 23:10,8/26/2021 23:17,8/26/2021 23:59,Los Angeles,New York,6.23,completed,13
15328,1208,1640,8/27/2023 13:48,8/27/2023 14:00,8/27/2023 14:32,Calgary,San Francisco,22.51,completed,56.96
15329,8854,1948,1/12/2023 21:10,1/12/2023 21:14,1/12/2023 21:47,Los Angeles,Montreal,5.16,completed,22.67
15330,6864,1792,5/16/2023 10:40,5/16/2023 10:53,5/16/2023 11:05,San Francisco,Boston,4.12,completed,15.45
15331,7612,1340,6/25/2022 21:15,6/25/2022 21:20,6/25/2022 22:13,Vancouver,San Francisco,3.74,completed,-6.5
15332,2024,1452,4/19/2022 23:10,4/19/2022 23:11,4/19/2022 23:39,Chicago,Los Angeles,19.7,cancelled,56.64
15333,2535,807,12/29/2021 10:49,12/29/2021 10:55,12/29/2021 11:54,New York,Ottawa,29.51,completed,83.2
15334,3377,825,7/9/2023 6:48,7/9/2023 6:49,7/9/2023 7:47,Boston,Montreal,9.84,completed,25.54
15335,776,1629,12/9/2022 15:44,12/9/2022 15:52,12/9/2022 16:50,Montreal,Boston,2.37,cancelled,1.3
15336,3704,363,2/6/2023 20:57,2/6/2023 20:59,2/6/2023 21:37,San Francisco,Boston,22.17,completed,50.52
15337,3979,308,12/9/2022 21:41,12/9/2022 21:47,12/9/2022 22:36,New York,Vancouver,9.41,completed,33
15338,9005,1658,10/2/2022 22:21,10/2/2022 22:22,10/2/2022 22:45,San Francisco,Chicago,20.17,completed,47.33
15339,6598,11,11/28/2021 23:05,11/28/2021 23:10,11/28/2021 23:42,Toronto,Toronto,12.34,completed,37.28
15340,3976,1113,9/16/2022 3:43,9/16/2022 3:47,9/16/2022 4:37,Los Angeles,Los Angeles,5.72,completed,19.79
15341,3326,196,7/4/2022 22:28,7/4/2022 22:34,7/4/2022 23:33,Ottawa,Boston,11.63,completed,35.54
15342,1272,1598,3/21/2023 6:44,3/21/2023 6:51,3/21/2023 7:01,New York,Vancouver,6.34,completed,21.86
15343,6217,947,10/7/2021 2:17,10/7/2021 2:26,10/7/2021 2:34,Ottawa,Los Angeles,11.35,completed,27.67
15344,4608,1638,12/26/2024 12:10,12/26/2024 12:24,12/26/2024 13:24,Calgary,Boston,28.06,completed,66.77
15345,1150,1391,8/16/2021 0:55,8/16/2021 1:05,8/16/2021 1:12,Montreal,Boston,3.4,completed,5.41
15346,7525,1777,5/30/2023 14:43,5/30/2023 14:45,5/30/2023 15:09,Boston,Ottawa,15.36,completed,46.02
15347,5462,1509,1/22/2023 4:15,1/22/2023 4:23,1/22/2023 5:09,Los Angeles,Toronto,26.55,completed,74.7
15348,2918,1698,11/14/2023 10:58,11/14/2023 11:12,11/14/2023 12:07,San Francisco,San Francisco,14.06,completed,32.59
15349,2643,1280,12/30/2021 3:45,12/30/2021 3:50,12/30/2021 4:46,Los Angeles,San Francisco,2.52,completed,5.08
15350,2680,1575,10/8/2022 10:47,10/8/2022 10:58,10/8/2022 11:51,Montreal,Los Angeles,22.78,completed,53.91
15351,7684,649,3/19/2022 2:50,3/19/2022 2:51,3/19/2022 3:01,Vancouver,Chicago,27.9,completed,71.85
15352,5065,584,1/7/2021 23:42,1/7/2021 23:46,1/7/2021 23:54,Chicago,New York,3.75,cancelled,6
15353,5809,1234,3/18/2022 13:48,3/18/2022 14:03,3/18/2022 14:16,Toronto,San Francisco,18.72,completed,47.8
15354,6798,964,12/2/2023 4:50,12/2/2023 5:02,12/2/2023 5:44,San Francisco,Boston,27.43,completed,75.85
15355,945,1995,12/12/2021 10:32,12/12/2021 10:34,12/12/2021 11:19,New York,New York,17.06,completed,52.45
15356,6433,1317,5/24/2022 12:04,5/24/2022 12:07,5/24/2022 13:04,Boston,Chicago,17.9,completed,42.05
15357,3755,334,1/19/2022 15:51,1/19/2022 15:52,1/19/2022 16:15,Chicago,San Francisco,24.47,completed,70.7
15358,1161,571,6/10/2023 6:12,6/10/2023 6:14,6/10/2023 6:47,Toronto,Vancouver,28.14,completed,72.32
15359,3323,494,10/8/2023 22:03,10/8/2023 22:13,10/8/2023 23:03,Boston,Ottawa,27.43,completed,70.53
15360,6074,412,7/27/2022 19:45,7/27/2022 20:00,7/27/2022 20:53,Calgary,Toronto,4.16,completed,15.38
15361,1598,1669,7/4/2023 13:10,7/4/2023 13:23,7/4/2023 13:38,New York,Boston,23.53,completed,54.66
15362,9138,1938,3/2/2022 13:09,3/2/2022 13:11,3/2/2022 14:03,New York,Vancouver,19.36,cancelled,50.85
15363,8552,1279,5/9/2021 23:26,5/9/2021 23:38,5/10/2021 0:25,Toronto,Montreal,27.92,completed,78.1
15364,2411,828,6/26/2021 7:00,6/26/2021 7:14,6/26/2021 7:26,Vancouver,Toronto,23.8,cancelled,66.37
15365,2295,1781,9/13/2021 1:48,9/13/2021 2:00,9/13/2021 2:17,Boston,Toronto,10.32,cancelled,30.85
15366,8905,1069,7/25/2022 4:26,7/25/2022 4:28,7/25/2022 5:16,Toronto,Montreal,5.7,completed,14.74
15367,7620,204,7/24/2022 21:12,7/24/2022 21:17,7/24/2022 22:05,Ottawa,Chicago,23.82,completed,62.46
15368,6678,1282,5/2/2022 14:00,5/2/2022 14:02,5/2/2022 14:32,New York,Boston,1.11,completed,0.14
15369,935,1053,3/17/2024 16:42,3/17/2024 16:54,3/17/2024 17:52,Montreal,Ottawa,14.18,complted,43.64
15370,4878,892,7/31/2021 8:49,7/31/2021 8:55,7/31/2021 9:27,Los Angeles,Boston,10.01,completed,27.56
15371,519,448,3/13/2023 15:01,3/13/2023 15:06,3/13/2023 15:24,Los Angeles,San Francisco,4.77,complted,13.3
15372,7226,559,6/21/2024 11:41,6/21/2024 11:45,6/21/2024 12:08,San Francisco,Toronto,15.66,completed,37.02
15373,8941,1037,3/7/2024 15:23,3/7/2024 15:37,3/7/2024 16:23,New York,New York,7.44,completed,19.37
15374,1148,1797,11/27/2024 5:11,11/27/2024 5:23,11/27/2024 6:06,Chicago,Toronto,6.79,cancelled,22.69
15375,7396,210,1/28/2022 10:30,1/28/2022 10:44,1/28/2022 11:28,Toronto,Calgary,27.04,cancelled,73.15
15376,3389,1881,4/10/2023 3:32,4/10/2023 3:39,4/10/2023 4:26,New York,San Francisco,8.04,completed,17.89
15377,931,1832,4/19/2021 2:27,4/19/2021 2:42,4/19/2021 3:33,Ottawa,New York,4.84,completed,16.47
15378,6811,1978,4/20/2024 21:53,4/20/2024 22:06,4/20/2024 22:49,Los Angeles,San Francisco,5.54,completed,9.84
15379,3853,1222,4/21/2022 21:43,4/21/2022 21:58,4/21/2022 22:06,Montreal,Toronto,21.76,complted,60.5
15380,8549,1932,6/23/2021 21:10,6/23/2021 21:24,6/23/2021 22:01,Calgary,Ottawa,25.48,completed,60.13
15381,7499,561,12/16/2021 19:35,12/16/2021 19:37,12/16/2021 20:02,Vancouver,Vancouver,22.07,completed,56
15382,2611,416,5/9/2023 9:56,5/9/2023 10:02,5/9/2023 10:15,Toronto,Boston,21.39,cancelled,55.77
15383,1142,78,8/26/2024 1:01,8/26/2024 1:08,8/26/2024 1:38,Ottawa,Ottawa,28.89,completed,69.06
15384,7785,684,8/24/2023 7:32,8/24/2023 7:36,8/24/2023 8:28,Vancouver,Vancouver,16.03,cancelled,43.15
15385,5688,936,10/23/2021 22:52,10/23/2021 22:53,10/23/2021 23:21,Ottawa,Montreal,22.68,completed,59.89
15386,1234,1414,3/16/2024 23:03,3/16/2024 23:17,3/16/2024 23:22,San Francisco,Vancouver,9.26,completed,22.33
15387,1721,879,11/16/2023 2:46,11/16/2023 3:00,11/16/2023 3:59,Vancouver,Chicago,13.78,cancelled,41.88
15388,3776,496,11/2/2024 9:01,11/2/2024 9:04,11/2/2024 9:58,San Francisco,Calgary,5.74,completed,15.59
15389,2140,246,2/24/2021 2:06,2/24/2021 2:12,2/24/2021 2:50,Montreal,Calgary,17.56,completed,43.09
15390,8204,263,9/6/2022 16:34,9/6/2022 16:46,9/6/2022 16:53,Toronto,Los Angeles,27.66,cancelled,65.73
15391,556,182,7/19/2022 6:17,7/19/2022 6:29,7/19/2022 7:25,Los Angeles,Boston,21.39,completed,49.17
15392,5134,426,6/22/2021 21:09,6/22/2021 21:24,6/22/2021 22:09,Ottawa,Boston,28.78,completed,71.82
15393,6177,1346,9/10/2024 1:59,9/10/2024 2:04,9/10/2024 2:54,Vancouver,Montreal,20.43,cancelled,59.14
15394,6644,1402,1/14/2022 15:16,1/14/2022 15:30,1/14/2022 15:52,Toronto,Vancouver,1.6,cancelled,11.8
15395,9868,151,6/4/2022 14:58,6/4/2022 15:11,6/4/2022 15:50,Vancouver,Ottawa,18.27,completed,42.34
15396,96,29,12/13/2024 8:09,12/13/2024 8:18,12/13/2024 9:15,Montreal,Calgary,7.95,completed,27.85
15397,6466,516,7/11/2021 20:29,7/11/2021 20:39,7/11/2021 21:31,San Francisco,Toronto,24.29,completed,67.51
15398,5030,441,11/9/2022 17:04,11/9/2022 17:15,11/9/2022 17:31,Vancouver,Toronto,23.21,completed,56.33
15399,1173,488,12/14/2024 0:33,12/14/2024 0:41,12/14/2024 0:52,San Francisco,Los Angeles,11.09,completed,22.83
15400,1448,1730,8/11/2023 3:49,8/11/2023 3:53,8/11/2023 4:07,Chicago,Vancouver,3.34,completed,3.85
15401,5145,1199,3/19/2022 14:47,3/19/2022 14:49,3/19/2022 15:19,Montreal,Toronto,12.6,complted,38.43
15402,1105,1449,6/1/2022 4:44,6/1/2022 4:55,6/1/2022 5:26,Ottawa,Toronto,22.77,completed,61.55
15403,9134,686,6/6/2021 20:47,6/6/2021 20:58,6/6/2021 21:08,Ottawa,Vancouver,15.46,completed,40.19
15404,6933,1331,9/30/2022 19:43,9/30/2022 19:58,9/30/2022 20:47,San Francisco,Ottawa,16.4,complted,40.94
15405,1959,1780,3/21/2024 6:13,3/21/2024 6:15,3/21/2024 6:56,Montreal,Toronto,7.28,completed,21.06
15406,802,624,5/12/2022 14:52,5/12/2022 15:07,5/12/2022 15:36,Calgary,Toronto,3.48,cancelled,10.03
15407,4887,1543,12/24/2021 6:47,12/24/2021 6:58,12/24/2021 7:28,Vancouver,Toronto,12.98,completed,39.05
15408,8475,1509,11/16/2021 13:59,11/16/2021 14:10,11/16/2021 14:24,Montreal,San Francisco,29.59,completed,74.16
15409,7073,1599,8/11/2023 7:59,8/11/2023 8:02,8/11/2023 8:18,Montreal,Montreal,5.88,cancelled,17.93
15410,533,1219,4/20/2021 1:57,4/20/2021 2:02,4/20/2021 2:13,Vancouver,Montreal,25.72,complted,67.55
15411,7099,1457,10/27/2021 19:13,10/27/2021 19:16,10/27/2021 19:21,Toronto,Ottawa,4.43,completed,6.62
15412,9492,94,7/12/2023 12:10,7/12/2023 12:21,7/12/2023 12:43,Los Angeles,Ottawa,25.63,completed,67.96
15413,6365,742,6/25/2023 20:25,6/25/2023 20:28,6/25/2023 21:12,Montreal,Montreal,4.08,completed,9.04
15414,4427,1534,7/21/2023 8:35,7/21/2023 8:47,7/21/2023 9:17,Boston,Ottawa,17,completed,46.72
15415,8401,1979,4/22/2022 19:54,4/22/2022 20:00,4/22/2022 20:36,San Francisco,Ottawa,20.49,cancelled,59.72
15416,2010,272,12/23/2023 16:50,12/23/2023 16:56,12/23/2023 17:08,Vancouver,Boston,17.44,completed,-44.05
15417,7912,1370,5/6/2021 12:37,5/6/2021 12:45,5/6/2021 13:25,Los Angeles,Boston,17.99,completed,45.03
15418,6408,502,9/27/2024 1:10,9/27/2024 1:14,9/27/2024 1:19,Ottawa,Calgary,22.1,completed,55.96
15419,645,29,10/17/2021 3:07,10/17/2021 3:20,10/17/2021 4:13,Montreal,Los Angeles,11.65,cancelled,26.68
15420,1525,1122,2/28/2021 20:23,2/28/2021 20:33,2/28/2021 21:32,Ottawa,New York,12.06,cancelled,25.38
15421,5173,1146,11/21/2023 2:42,11/21/2023 2:52,11/21/2023 3:46,Los Angeles,Ottawa,28.49,cancelled,72.49
15422,3594,1656,10/11/2023 16:40,10/11/2023 16:46,10/11/2023 17:42,Los Angeles,Boston,19.94,complted,53.17
15423,2952,196,3/19/2022 10:27,3/19/2022 10:35,3/19/2022 11:08,New York,New York,3.81,cancelled,6.54
15424,8317,276,3/13/2023 16:17,3/13/2023 16:31,3/13/2023 17:22,Montreal,Boston,8.46,cancelled,19.99
15425,369,7,10/27/2024 2:40,10/27/2024 2:44,10/27/2024 3:15,Montreal,San Francisco,22.61,completed,62.92
15426,7060,1041,9/20/2021 19:04,9/20/2021 19:06,9/20/2021 19:19,Chicago,Vancouver,7.74,completed,19.12
15427,9657,1426,12/22/2022 16:27,12/22/2022 16:34,12/22/2022 17:32,Los Angeles,Boston,8.22,completed,20.39
15428,7940,970,3/6/2021 23:20,3/6/2021 23:21,3/7/2021 0:09,Ottawa,Boston,28.71,completed,73.71
15429,7724,563,7/2/2024 7:09,7/2/2024 7:16,7/2/2024 7:41,Chicago,Boston,15.6,complted,43.8
15430,2597,73,4/18/2023 8:50,4/18/2023 9:03,4/18/2023 9:10,Chicago,Los Angeles,21.4,completed,55.57
15431,3705,449,11/4/2021 7:31,11/4/2021 7:35,11/4/2021 8:27,Montreal,Los Angeles,6.34,completed,16.02
15432,7132,160,3/3/2021 8:46,3/3/2021 8:51,3/3/2021 9:51,New York,Los Angeles,22.7,completed,57.8
15433,1697,1655,6/18/2022 13:34,6/18/2022 13:45,6/18/2022 13:57,Boston,Ottawa,14.66,completed,32.69
15434,3247,617,5/2/2021 4:09,5/2/2021 4:18,5/2/2021 4:50,Calgary,Montreal,10.19,completed,30.27
15435,7312,558,8/10/2024 17:17,8/10/2024 17:31,8/10/2024 18:31,Chicago,San Francisco,13.33,completed,36.47
15436,978,645,9/8/2022 18:36,9/8/2022 18:49,9/8/2022 19:34,San Francisco,Toronto,15.85,completed,40.7
15437,5166,113,7/16/2022 1:41,7/16/2022 1:55,7/16/2022 2:28,Toronto,San Francisco,6.93,completed,23.7
15438,7782,534,3/12/2023 16:32,3/12/2023 16:45,3/12/2023 17:02,Chicago,Chicago,17.81,completed,42.64
15439,5405,562,5/22/2024 20:25,5/22/2024 20:31,5/22/2024 20:50,Calgary,New York,2.07,completed,-6.67
15440,4969,841,8/13/2022 22:15,8/13/2022 22:22,8/13/2022 22:58,New York,San Francisco,7.86,completed,20.45
15441,5583,1623,12/14/2023 6:46,12/14/2023 6:54,12/14/2023 7:04,Calgary,Calgary,20.41,completed,55.1
15442,8490,1225,12/6/2024 21:58,12/6/2024 22:12,12/6/2024 22:26,Montreal,Los Angeles,27.33,completed,64.35
15443,9862,1840,6/7/2022 6:11,6/7/2022 6:13,6/7/2022 6:49,Chicago,Los Angeles,21.94,completed,64.65
15444,538,378,10/25/2021 8:16,10/25/2021 8:23,10/25/2021 8:55,Toronto,Ottawa,7.28,completed,22.02
15445,2882,296,8/9/2024 13:36,8/9/2024 13:45,8/9/2024 14:42,Montreal,Montreal,9.1,completed,31.57
15446,8674,1100,9/25/2021 2:03,9/25/2021 2:16,9/25/2021 2:48,San Francisco,Boston,1.76,completed,4.42
15447,799,1309,9/20/2021 16:22,9/20/2021 16:37,9/20/2021 16:55,Vancouver,Chicago,11.03,completed,24.6
15448,1420,354,12/5/2022 6:25,12/5/2022 6:29,12/5/2022 6:46,Montreal,San Francisco,2,complted,9.91
15449,2610,308,12/29/2021 5:24,12/29/2021 5:30,12/29/2021 5:47,Boston,Ottawa,23.54,completed,54.07
15450,8865,1654,9/22/2024 23:52,9/23/2024 0:06,9/23/2024 0:19,Calgary,Calgary,18.41,completed,46.95
15451,9345,658,1/6/2024 6:03,1/6/2024 6:07,1/6/2024 6:46,Vancouver,Montreal,12.24,completed,27.89
15452,3900,287,9/2/2024 13:29,9/2/2024 13:43,9/2/2024 14:27,Ottawa,Toronto,22.86,completed,57.02
15453,8283,1222,3/17/2021 1:28,3/17/2021 1:31,3/17/2021 2:25,San Francisco,Chicago,20.47,completed,57.67
15454,3353,1987,2/26/2024 0:28,2/26/2024 0:38,2/26/2024 1:36,Los Angeles,Chicago,27.07,completed,71.55
15455,6228,790,6/11/2023 7:43,6/11/2023 7:53,6/11/2023 8:37,Los Angeles,Los Angeles,12.85,completed,37.36
15456,1742,418,8/19/2021 9:18,8/19/2021 9:23,8/19/2021 10:20,Boston,Boston,18.76,completed,54.1
15457,6397,1751,6/8/2022 7:45,6/8/2022 7:53,6/8/2022 8:02,Montreal,Vancouver,9.32,completed,29.45
15458,3882,349,1/25/2023 22:18,1/25/2023 22:22,1/25/2023 22:42,Toronto,Vancouver,5.9,cancelled,14.85
15459,4615,1519,10/20/2023 17:57,10/20/2023 17:59,10/20/2023 18:52,Calgary,Chicago,21.7,completed,56.81
15460,4888,1330,4/3/2023 23:51,4/3/2023 23:57,4/4/2023 0:50,Ottawa,Toronto,4.73,completed,10.34
15461,3648,196,1/21/2022 10:58,1/21/2022 10:59,1/21/2022 11:17,Calgary,Calgary,16.04,completed,43.3
15462,9799,1230,9/29/2022 20:39,9/29/2022 20:45,9/29/2022 21:12,Ottawa,Ottawa,9.36,completed,23.85
15463,7278,1902,10/11/2024 10:33,10/11/2024 10:43,10/11/2024 10:55,New York,Montreal,18.6,completed,41.93
15464,2903,1645,2/17/2021 14:11,2/17/2021 14:15,2/17/2021 15:15,Montreal,San Francisco,8.49,complted,20.15
15465,538,76,12/4/2024 2:56,12/4/2024 3:11,12/4/2024 4:06,Ottawa,Calgary,23.54,completed,55.68
15466,7528,1824,1/5/2022 9:03,1/5/2022 9:14,1/5/2022 9:41,Montreal,San Francisco,19.66,cancelled,57.45
15467,9167,542,9/26/2023 13:34,9/26/2023 13:43,9/26/2023 14:16,Calgary,Ottawa,21.02,completed,52.34
15468,6067,1028,11/4/2023 23:02,11/4/2023 23:11,11/4/2023 23:42,New York,Boston,11.35,completed,37.21
15469,7279,1265,3/14/2021 14:45,3/14/2021 14:52,3/14/2021 15:42,San Francisco,Los Angeles,7.13,completed,19.3
15470,4258,1826,9/21/2022 2:37,9/21/2022 2:44,9/21/2022 2:49,Ottawa,Montreal,12.86,completed,31.21
15471,8665,1776,1/28/2022 8:08,1/28/2022 8:22,1/28/2022 8:57,San Francisco,Los Angeles,15.46,completed,42.19
15472,6144,837,10/6/2022 11:27,10/6/2022 11:39,10/6/2022 12:33,New York,New York,12.16,completed,35.39
15473,8185,647,9/7/2023 14:05,9/7/2023 14:20,9/7/2023 14:37,Vancouver,Boston,8.19,completed,27.52
15474,3190,727,11/26/2023 14:49,11/26/2023 15:02,11/26/2023 15:10,Los Angeles,Vancouver,16.36,completed,39.83
15475,4314,1103,7/12/2021 7:06,7/12/2021 7:07,7/12/2021 7:42,Boston,Vancouver,23.23,completed,67.25
15476,6694,1990,12/28/2021 3:26,12/28/2021 3:38,12/28/2021 4:18,Montreal,Ottawa,14.48,completed,41.71
